"name","ID","Apical_Buds_2h_vs_Apical_Buds_0h_p.val","Axillary_Buds_0h_vs_Apical_Buds_0h_p.val","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.val","Apical_Buds_2h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_0h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.adj","Apical_Buds_2h_vs_Apical_Buds_0h_significant","Axillary_Buds_0h_vs_Apical_Buds_0h_significant","Axillary_Buds_2h_vs_Axillary_Buds_0h_significant","significant","Apical_Buds_2h_vs_Apical_Buds_0h_ratio","Axillary_Buds_0h_vs_Apical_Buds_0h_ratio","Axillary_Buds_2h_vs_Axillary_Buds_0h_ratio","Apical_Buds_0h_centered","Apical_Buds_2h_centered","Axillary_Buds_0h_centered","Axillary_Buds_2h_centered"
"A0A9D4WKU0_PEA.1","A0A9D4WKU0",0.323864303416308,0.653589488446002,0.946769431920778,0.897,0.813,0.975,FALSE,FALSE,FALSE,FALSE,-1.22,-0.539,0.0713,0.606,-0.609,0.0669,0.138
"A0A9D4WKU6_PEA","A0A9D4WKU6",0.801637322505064,0.567050444303879,0.19422202741945,0.996,0.751,0.409,FALSE,FALSE,FALSE,FALSE,0.221,0.508,1.08,-0.631,-0.41,-0.123,0.954
"A0A9D4WKX3_PEA","A0A9D4WKX3",0.968461840043455,0.413470497172771,0.0552333411114223,0.996,0.617,0.174,FALSE,FALSE,FALSE,FALSE,-0.0516,1.09,-2.52,0.108,0.0564,1.2,-1.33
"A0A9D4WKX8_PEA","A0A9D5ASB4",0.017492554216875,0.118945289749598,0.185436771512487,0.456,0.271,0.398,FALSE,FALSE,FALSE,FALSE,-2.52,-1.48,-1.1,1.8,-0.725,0.314,-0.786
"A0A9D4WKY1_PEA","A0A9D4WKY1",0.752156556196745,0.306667272337089,0.824548987044246,0.996,0.512,0.918,FALSE,FALSE,FALSE,FALSE,-0.574,-1.92,0.36,1.1,0.529,-0.812,-0.453
"A0A9D4WKY3_PEA","A0A9D4WKY3",0.673465900050116,0.870769240014649,0.0338765850754105,0.996,0.935,0.122,FALSE,FALSE,FALSE,FALSE,-0.0835,-0.0321,-0.434,0.159,0.0752,0.127,-0.307
"A0A9D4WKY8_PEA","A0A9D4WKY8",0.892061196987689,0.419481683176999,0.0279874697772231,0.996,0.623,0.107,FALSE,FALSE,FALSE,FALSE,0.162,-0.982,2.75,-0.258,-0.0965,-1.24,1.51
"A0A9D4WL05_PEA","A0A9D4WL05",0.382399196027937,0.391566770799469,0.763988486974695,0.917,0.596,0.879,FALSE,FALSE,FALSE,FALSE,1.38,1.35,-0.415,-1,0.379,0.352,-0.0637
"A0A9D4WL28_PEA","A0A9D4WL28",0.891598627286295,0.278413965648421,0.814220546563753,0.996,0.479,0.911,FALSE,FALSE,FALSE,FALSE,0.161,1.33,-0.249,-0.703,-0.541,0.63,0.38
"A0A9D4WL57_PEA","A0A9D4WL57",0.0790487420312677,0.0226414985637041,0.111015613461557,0.673,0.079,0.282,FALSE,FALSE,FALSE,FALSE,-0.472,-0.659,0.376,0.385,-0.0866,-0.273,0.103
"A0A9D4WL66_PEA","A0A9D4WL66",0.167889816842115,0.762071238553345,0.256119807178218,0.787,0.879,0.49,FALSE,FALSE,FALSE,FALSE,1.54,-0.319,1.11,-0.549,0.99,-0.868,0.243
"A0A9D4WL66_PEA.2","A0A9D4WL66",0.686102835183128,0.496056478003263,0.0502709402975173,0.996,0.693,0.163,FALSE,FALSE,FALSE,FALSE,-0.495,0.842,-2.42,0.336,-0.159,1.18,-1.24
"A0A9D4WL85_PEA.1","A0A9D4WL85",0.0969891884573403,0.120537766039066,0.466281736748817,0.701,0.273,0.686,FALSE,FALSE,FALSE,FALSE,-3.06,-2.83,1.12,2.07,-0.986,-0.756,0.36
"A0A9D4WL89_PEA","A0A9D4WL89",0.116211091773464,0.140993603816469,0.735331083876117,0.734,0.305,0.868,FALSE,FALSE,FALSE,FALSE,1.67,1.55,0.299,-1.39,0.289,0.168,0.467
"A0A9D4WL90_PEA","A0A9D4WL90",0.365618269058439,0.786163715215973,0.340570558308311,0.908,0.894,0.578,FALSE,FALSE,FALSE,FALSE,-0.904,-0.265,0.854,0.158,-0.746,-0.107,0.747
"A0A9D4WL90_PEA.1","A0A9D4WL90",0.662413591820498,0.770548334458501,0.522384532473591,0.996,0.885,0.73,FALSE,FALSE,FALSE,FALSE,0.731,-0.487,0.965,-0.197,0.534,-0.684,0.281
"A0A9D4WLB5_PEA","A0A9D4WLB5",0.929396799764325,0.499424176656675,0.265893852193551,0.996,0.695,0.501,FALSE,FALSE,FALSE,FALSE,0.109,-0.843,1.27,0.0826,0.192,-0.76,0.513
"A0A9D4WLB5_PEA.1","A0A9D4WLB5",0.444008397399376,0.294740194397242,0.369646852572331,0.935,0.498,0.607,FALSE,FALSE,FALSE,FALSE,0.978,1.36,1.03,-1.29,-0.313,0.0703,1.1
"A0A9D4WLB7_PEA","A0A9D4WLB7",0.712410948424125,0.585613804637914,0.466397745543686,0.996,0.764,0.686,FALSE,FALSE,FALSE,FALSE,0.621,0.924,-1.11,-0.37,0.251,0.554,-0.558
"A0A9D4WLB9_PEA","A0A9D4WLB9",0.105443211765907,0.170858091551996,0.0135321834067242,0.72,0.348,0.0623,FALSE,FALSE,FALSE,FALSE,0.87,0.718,1.34,-0.994,-0.124,-0.276,1.06
"A0A9D4WLG9_PEA","A0A9D4WL92",0.144969663910192,0.0452057484027543,0.265104579667635,0.77,0.134,0.5,FALSE,FALSE,FALSE,FALSE,0.367,0.537,-0.244,-0.327,0.0403,0.211,-0.0332
"A0A9D4WLG9_PEA.2","A0A9D4WL92",0.433334826158862,0.0301992468693658,0.19555881118145,0.932,0.0982,0.411,FALSE,FALSE,FALSE,FALSE,0.85,2.69,-1.3,-1.35,-0.497,1.35,0.0479
"A0A9D4WLH9_PEA","A0A9D4WLH9",0.257481704412101,0.282034761303971,0.602270865081978,0.854,0.483,0.784,FALSE,FALSE,FALSE,FALSE,1.79,1.69,-0.713,-1.22,0.573,0.476,-0.237
"A0A9D4WLN2_PEA","A0A9D4WLN2",0.82659004580914,0.767377290831305,0.522859840060746,0.996,0.883,0.731,FALSE,FALSE,FALSE,FALSE,-0.331,0.448,0.874,-0.392,-0.723,0.0555,0.929
"A0A9D4WLN2_PEA.1","A0A9D4WLN2",0.92508474634827,0.0592209375533772,0.986825411263024,0.996,0.164,0.994,FALSE,FALSE,FALSE,FALSE,0.037,0.834,0.00581,-0.466,-0.429,0.367,0.373
"A0A9D4WLP1_PEA","A0A9D4WLP1",0.687918743768677,0.445440283103735,0.831497779479675,0.996,0.648,0.921,FALSE,FALSE,FALSE,FALSE,0.701,1.35,-0.331,-0.838,-0.136,0.513,0.182
"A0A9D4WLQ5_PEA","A0A9D4WLQ5",0.0810426860507957,0.0163614924015006,0.64200864833175,0.675,0.0617,0.81,FALSE,FALSE,FALSE,FALSE,-0.407,0.615,-0.0884,-0.2,-0.607,0.415,0.326
"A0A9D4WLQ7_PEA","A0A9D4WLQ7",0.844367488009109,0.0820722376226521,0.214946125857299,0.996,0.209,0.439,FALSE,FALSE,FALSE,FALSE,0.112,1.1,0.665,-0.81,-0.697,0.286,0.951
"A0A9D4WLR7_PEA","A0A9D4WLR7",0.488404830694262,0.702694102056029,0.242432539906361,0.959,0.842,0.475,FALSE,FALSE,FALSE,FALSE,0.608,-0.331,0.944,-0.243,0.366,-0.574,0.37
"A0A9D4WLR9_PEA","A0A9D4WLR9",0.00748038627748109,0.0635643682256648,0.953851351077236,0.35,0.172,0.978,FALSE,FALSE,FALSE,FALSE,3.42,2.08,0.0519,-2.08,1.34,-0.000196,0.0517
"A0A9D4WLU6_PEA","A0A9D4WLU6",0.584988583824573,0.697944471608027,0.674216404346681,0.989,0.839,0.828,FALSE,FALSE,FALSE,FALSE,0.811,0.574,0.557,-0.686,0.125,-0.112,0.444
"A0A9D4WLU6_PEA.1","A0A9D4WLU6",0.174373931861059,0.140525274097482,0.217476516342007,0.792,0.304,0.443,FALSE,FALSE,FALSE,FALSE,1.41,1.55,-1.14,-0.921,0.492,0.629,-0.506
"A0A9D4WLV5_PEA","A0A9D4WLV5",0.596778102778699,0.18591997549935,0.282703614436651,0.991,0.369,0.519,FALSE,FALSE,FALSE,FALSE,0.351,-0.92,0.655,0.227,0.578,-0.693,-0.0372
"A0A9D4WLX2_PEA","A0A9D4WLX2",0.140318851801839,0.312455287015124,0.207433820677715,0.767,0.517,0.428,FALSE,FALSE,FALSE,FALSE,3.27,2.15,-2.45,-1.4,1.87,0.757,-1.69
"A0A9D4WLX3_PEA","A0A9D4WLX3",0.246988818647119,0.663710390970339,0.81984740771342,0.848,0.819,0.916,FALSE,FALSE,FALSE,FALSE,0.369,0.134,-0.0624,-0.157,0.213,-0.023,-0.0853
"A0A9D4WM13_PEA","A0A9D4WM13",0.11506231297515,0.161484664952987,0.50657990438124,0.733,0.335,0.719,FALSE,FALSE,FALSE,FALSE,-0.494,-0.432,0.174,0.323,-0.172,-0.109,0.0654
"A0A9D4WM19_PEA","A0A9D4WM19",0.876579022620249,0.713976755850878,0.0357118319521849,0.996,0.848,0.127,FALSE,FALSE,FALSE,FALSE,-0.152,-0.359,-2.12,0.817,0.665,0.457,-1.67
"A0A9D4WM19_PEA.1","A0A9D4WM19",0.962649627580503,0.210263442645458,0.733657385849851,0.996,0.401,0.867,FALSE,FALSE,FALSE,FALSE,0.0438,-1.23,0.286,0.582,0.626,-0.65,-0.364
"A0A9D4WM46_PEA","A0A9D4WM46",0.922162219610343,0.601530745026528,0.0553121476616532,0.996,0.776,0.175,FALSE,FALSE,FALSE,FALSE,-0.0191,0.103,-0.378,0.0522,0.0331,0.155,-0.223
"A0A9D4WM53_PEA","A0A9D4WM53",0.575560228905059,0.246965564512411,0.778661010682595,0.988,0.445,0.889,FALSE,FALSE,FALSE,FALSE,0.786,-1.68,0.35,0.607,1.39,-1.07,-0.723
"A0A9D4WM53_PEA.1","A0A9D4WM53",0.892092419551362,0.393100563802142,0.862408723488809,0.996,0.598,0.935,FALSE,FALSE,FALSE,FALSE,0.196,-1.26,0.224,0.573,0.769,-0.687,-0.464
"A0A9D4WM58_PEA","A0A9D4WM58",0.792873890168348,0.667660104375866,0.74397996223206,0.996,0.822,0.871,FALSE,FALSE,FALSE,FALSE,-0.396,-0.651,0.441,0.343,-0.0538,-0.308,0.133
"A0A9D4WM69_PEA","A0A9D4WM69",0.54007827077194,0.0183063853482489,0.00895897894711135,0.972,0.067,0.046,FALSE,FALSE,FALSE,FALSE,0.116,0.533,-0.553,-0.172,-0.0556,0.361,-0.191
"A0A9D4WM94_PEA","A0A9D4WM94",0.857474961204592,0.125994117473481,0.158117584816587,0.996,0.282,0.359,FALSE,FALSE,FALSE,FALSE,0.184,-1.69,1.37,0.494,0.678,-1.19,0.184
"A0A9D4WMA3_PEA.1","A0A9D4WMA3",0.187215338048166,0.514945333786417,0.0769888064577156,0.804,0.708,0.221,FALSE,FALSE,FALSE,FALSE,-1.63,-0.77,-2.04,1.42,-0.206,0.652,-1.39
"A0A9D4WMC1_PEA","A0A9D4WMC1",0.191185249492549,0.775976695076601,0.93985809601249,0.806,0.887,0.973,FALSE,FALSE,FALSE,FALSE,-1.86,-0.385,-0.091,0.742,-1.12,0.358,0.267
"A0A9D4WMD6_PEA","A0A9D4WMD6",0.147586456583867,0.627052928506214,0.0323253887807488,0.775,0.795,0.118,FALSE,FALSE,FALSE,FALSE,0.521,-0.165,0.749,-0.257,0.264,-0.421,0.328
"A0A9D4WMD7_PEA","A0A9D4WMD7",0.438098544686612,0.194565518388376,0.452491881073328,0.933,0.38,0.676,FALSE,FALSE,FALSE,FALSE,0.793,1.37,-0.686,-0.778,0.0145,0.595,-0.0909
"A0A9D4WME1_PEA","A0A9D4WME1",0.101611669750691,0.045759679231622,0.942610378021823,0.711,0.135,0.974,FALSE,FALSE,FALSE,FALSE,2.04,2.61,0.0737,-2,0.0443,0.607,0.681
"A0A9D4WMG9_PEA","A0A9D4WMG9",0.97090540256413,0.517640307214187,0.671604980828674,0.996,0.71,0.827,FALSE,FALSE,FALSE,FALSE,-0.0418,0.752,-0.438,-0.28,-0.321,0.473,0.0351
"A0A9D4WMH4_PEA","A0A9D4WMH4",0.0447788679571045,0.0505478676778659,0.676884408349696,0.579,0.146,0.83,FALSE,FALSE,FALSE,FALSE,-0.824,-0.797,0.135,0.623,-0.201,-0.174,-0.0397
"A0A9D4WMH7_PEA","A0A9D4WMH7",0.832439072211503,0.602347215117904,0.259236490783076,0.996,0.776,0.494,FALSE,FALSE,FALSE,FALSE,0.246,0.609,-1.22,-0.067,0.179,0.542,-0.676
"A0A9D4WMI3_PEA","A0A9D4WMI3",0.756802110163873,0.854180403773048,0.62231007655514,0.996,0.928,0.796,FALSE,FALSE,FALSE,FALSE,0.524,-0.31,0.748,-0.178,0.346,-0.488,0.261
"A0A9D4WMI3_PEA.1","A0A9D4WMI3",0.902538795644625,0.891092929694318,0.586245826972577,0.996,0.944,0.774,FALSE,FALSE,FALSE,FALSE,-0.145,-0.162,0.58,-0.0306,-0.175,-0.192,0.388
"A0A9D4WMI5_PEA","A0A9D4WMI5",0.155973427005335,0.361603474666291,0.0476999363382118,0.782,0.568,0.157,FALSE,FALSE,FALSE,FALSE,0.34,-0.211,0.453,-0.101,0.239,-0.312,0.141
"A0A9D4WMI6_PEA","A0A9D4WMI6",0.296122563276499,0.253448311966906,0.239517107893438,0.882,0.453,0.472,FALSE,FALSE,FALSE,FALSE,0.265,0.292,0.27,-0.305,-0.0399,-0.0132,0.257
"A0A9D4WMJ9_PEA","A0A9D4WMJ9",0.526061434556181,0.306406072359431,0.567123727982896,0.968,0.512,0.761,FALSE,FALSE,FALSE,FALSE,1.06,1.75,-0.858,-1.01,0.0518,0.741,-0.117
"A0A9D4WMJ9_PEA.1","A0A9D4W1N9",0.62978329290982,0.590122667071348,0.221256942107635,0.994,0.768,0.448,FALSE,FALSE,FALSE,FALSE,-0.586,-0.655,-1.38,0.895,0.309,0.239,-1.14
"A0A9D4WMK0_PEA","A0A9D4WMK0",0.866701692737783,0.223922625088036,0.14150919763055,0.996,0.417,0.331,FALSE,FALSE,FALSE,FALSE,-0.0309,-0.234,0.259,0.0656,0.0347,-0.169,0.0904
"A0A9D4WMK5_PEA","A0A9D4WMK5",0.346591972031476,0.199534308517709,0.270455156441912,0.904,0.387,0.506,FALSE,FALSE,FALSE,FALSE,-0.187,-0.262,0.198,0.14,-0.0475,-0.122,0.0763
"A0A9D4WMN4_PEA","A0A9D4W0X3",0.104623072857542,0.643353854622556,0.0823675601362261,0.72,0.808,0.232,FALSE,FALSE,FALSE,FALSE,2.43,0.642,2.36,-1.66,0.777,-1.02,1.35
"A0A9D4WMN4_PEA.1","A0A9D4WMN4",0.049864909347057,0.0593219064900646,0.1361224363005,0.594,0.164,0.324,FALSE,FALSE,FALSE,FALSE,2.52,2.4,-1.62,-1.56,0.967,0.847,-0.777
"A0A9D4WMQ4_PEA","A0A9D4WMQ4",0.765765721924728,0.204283641687417,0.258997307030686,0.996,0.394,0.493,FALSE,FALSE,FALSE,FALSE,0.589,2.63,-2.07,-1.03,-0.444,1.6,-0.47
"A0A9D4WMQ4_PEA.1","A0A9D4WMQ4",0.922903549905756,0.625648780088504,0.466898073391702,0.996,0.795,0.686,FALSE,FALSE,FALSE,FALSE,-0.0821,0.417,0.561,-0.358,-0.44,0.0588,0.62
"A0A9D4WMT0_PEA","A0A9D4WMT0",0.843232141005604,0.468735839458342,0.288773454126774,0.996,0.669,0.526,FALSE,FALSE,FALSE,FALSE,0.193,0.719,0.96,-0.707,-0.513,0.0123,0.972
"A0A9D4WMT0_PEA.1","A0A9D4WMT0",0.87790101552689,0.811878778256202,0.0426150578360597,0.996,0.909,0.145,FALSE,FALSE,FALSE,FALSE,0.239,0.371,-3.23,0.614,0.854,0.986,-2.25
"A0A9D4WMT5_PEA","A0A9D4WMT5",0.829025417610536,0.362257877787459,0.873134670234255,0.996,0.569,0.942,FALSE,FALSE,FALSE,FALSE,-0.189,-0.818,0.125,0.463,0.274,-0.354,-0.229
"A0A9D4WMT5_PEA.1","A0A9D4WMT5",0.663057363291925,0.66196059279239,0.351315925239009,0.996,0.818,0.589,FALSE,FALSE,FALSE,FALSE,-0.597,0.599,1.17,-0.482,-1.08,0.117,1.28
"A0A9D4WMU7_PEA","A0A9D4WMU7",0.0651606452246496,0.0543469578524818,0.0255045315150781,0.639,0.154,0.1,FALSE,FALSE,FALSE,FALSE,-1.58,-1.66,-1.81,1.83,0.252,0.167,-1.64
"A0A9D4WMW8_PEA","A0A9D4WMW8",0.990259414171605,0.6654246208255,0.330696174138869,0.998,0.82,0.567,FALSE,FALSE,FALSE,FALSE,0.0206,0.736,-1.52,0.00671,0.0274,0.742,-0.774
"A0A9D4WMX4_PEA","A0A9D4WMX4",0.490036513350705,0.857731623140913,0.588161595725213,0.959,0.93,0.775,FALSE,FALSE,FALSE,FALSE,-1.54,0.393,-1.07,0.497,-1.04,0.89,-0.182
"A0A9D4WMY3_PEA","A0A9D4WMY3",0.314157871629232,0.120542588364299,0.614226488633568,0.893,0.273,0.791,FALSE,FALSE,FALSE,FALSE,-0.991,1.6,-0.433,-0.484,-1.47,1.12,0.682
"A0A9D4WMZ4_PEA","A0A9D4WMZ4",0.185025357543357,0.0133797077040855,0.428791802653936,0.803,0.0528,0.655,FALSE,FALSE,FALSE,FALSE,1.19,2.58,0.612,-1.9,-0.708,0.68,1.29
"A0A9D4WN23_PEA","A0A9D4WN23",0.968822393570506,0.0737817241442404,0.937888456632376,0.996,0.193,0.972,FALSE,FALSE,FALSE,FALSE,-0.0368,-1.87,0.0657,1.01,0.976,-0.858,-0.792
"A0A9D4WN28_PEA","A0A9D4WK63",0.915086936214752,0.359740865783611,0.855498570412452,0.996,0.567,0.931,FALSE,FALSE,FALSE,FALSE,0.0201,0.177,-0.0307,-0.0937,-0.0736,0.0834,0.0527
"A0A9D4WN79_PEA","A0A9D4WN79",0.859246601001538,0.530793849508899,0.070323321510977,0.996,0.721,0.207,FALSE,FALSE,FALSE,FALSE,-0.235,0.842,-2.39,0.257,0.0215,1.1,-1.29
"A0A9D4WN90_PEA","A0A9D4WN90",0.787606334280649,0.840408110382226,0.990811017010566,0.996,0.921,0.995,FALSE,FALSE,FALSE,FALSE,0.134,0.1,0.00512,-0.0926,0.0415,0.00755,0.0127
"A0A9D4WN92_PEA","A0A9D4WN92",0.431493320087219,0.751387182907812,0.950202144223834,0.931,0.872,0.977,FALSE,FALSE,FALSE,FALSE,-0.877,0.348,0.0611,0.033,-0.844,0.381,0.442
"A0A9D4WN97_PEA","A0A9D4WN97",0.0780922452498275,0.639492072175428,0.517147068072047,0.671,0.805,0.727,FALSE,FALSE,FALSE,FALSE,-1.61,-0.39,0.485,0.519,-1.09,0.13,0.615
"A0A9D4WNA3_PEA","A0A9D4WNA3",0.852204888667264,0.0897526922226043,0.186168839674707,0.996,0.222,0.398,FALSE,FALSE,FALSE,FALSE,-0.0647,0.647,0.434,-0.454,-0.518,0.193,0.628
"A0A9D4WNA3_PEA.1","A0A9D4VK73",0.963157405526881,0.0275436524378059,0.0994015781871678,0.996,0.0917,0.263,FALSE,FALSE,FALSE,FALSE,-0.0799,4.48,-2.78,-1.66,-1.74,2.82,0.0327
"A0A9D4WNC7_PEA","A0A9D4WNC7",0.781504801693085,0.681773067250629,0.741007962522718,0.996,0.831,0.869,FALSE,FALSE,FALSE,FALSE,0.22,-0.326,0.234,0.0538,0.274,-0.272,-0.0375
"A0A9D4WNC7_PEA.1","O82709",0.348131403320578,0.872142820686127,0.121842629060919,0.904,0.936,0.302,FALSE,FALSE,FALSE,FALSE,-1.1,0.184,-1.71,0.666,-0.436,0.85,-0.858
"A0A9D4WNC8_PEA","A0A9D4WNC8",0.4384325774257,0.012637432366725,0.178164506277976,0.933,0.0506,0.388,FALSE,FALSE,FALSE,FALSE,0.223,0.869,0.361,-0.633,-0.41,0.236,0.596
"A0A9D4WND5_PEA","A0A9D4WND5",0.316475205016659,0.355185475851447,0.491828140341582,0.893,0.562,0.707,FALSE,FALSE,FALSE,FALSE,1.61,1.48,0.969,-1.51,0.0991,-0.0317,0.938
"A0A9D4WND5_PEA.1","A0A9D4WND5",0.511834748808322,0.0503882195403582,0.386800494821229,0.965,0.145,0.619,FALSE,FALSE,FALSE,FALSE,-0.571,-1.91,-0.681,1.38,0.81,-0.525,-1.21
"A0A9D4WND6_PEA","A0A9D4WND6",0.165979307375377,0.779999169593074,0.302674516037516,0.787,0.89,0.539,FALSE,FALSE,FALSE,FALSE,1.84,0.35,1.19,-1.02,0.824,-0.669,0.524
"A0A9D4WNE2_PEA.1","A0A9D4WNE2",0.72351437439468,0.767837332450046,0.829427685303568,0.996,0.883,0.92,FALSE,FALSE,FALSE,FALSE,-0.473,-0.394,0.257,0.274,-0.199,-0.12,0.137
"A0A9D4WNE9_PEA","A0A9D4WNE9",0.513054498655624,0.0977966445087023,0.135487552029853,0.965,0.236,0.324,FALSE,FALSE,FALSE,FALSE,0.171,-0.467,-0.37,0.309,0.48,-0.158,-0.528
"A0A9D4WNE9_PEA.1","A0A9D4VJ73",0.00467144795608328,0.0971682971295888,0.704525732600281,0.297,0.235,0.848,FALSE,FALSE,FALSE,FALSE,-4.35,-2.12,0.398,2.23,-2.11,0.113,0.512
"A0A9D4WNF1_PEA","A0A9D4WNF1",0.422295879173467,0.309950900342183,0.591147151915587,0.929,0.515,0.777,FALSE,FALSE,FALSE,FALSE,1.21,1.56,-0.719,-0.983,0.231,0.572,-0.147
"A0A9D4WNG2_PEA","A0A9D4WNG2",0.58969523156062,0.0465175465667603,0.689803004425107,0.99,0.136,0.838,FALSE,FALSE,FALSE,FALSE,-0.134,0.557,-0.0881,-0.243,-0.377,0.314,0.226
"A0A9D4WNH1_PEA","A0A9D4WNH1",0.68600167050571,0.596054717328679,0.685099161010752,0.996,0.773,0.835,FALSE,FALSE,FALSE,FALSE,-0.744,-0.979,-0.667,0.919,0.175,-0.0601,-0.728
"A0A9D4WNH1_PEA.1","A0A9D4WNH1",0.399845524775898,0.648685148548273,0.531974015000938,0.921,0.811,0.738,FALSE,FALSE,FALSE,FALSE,1.1,-0.587,0.724,-0.178,0.924,-0.765,-0.0405
"A0A9D4WNK7_PEA","A0A9D4WNK7",0.110256959628875,0.198837068383628,0.639449372808317,0.73,0.386,0.809,FALSE,FALSE,FALSE,FALSE,-2.52,-1.97,-0.613,1.93,-0.592,-0.0402,-0.653
"A0A9D4WNN0_PEA","A0A9D4WNN0",0.124866491416541,0.978973866890223,0.243440588103498,0.742,0.991,0.475,FALSE,FALSE,FALSE,FALSE,-1.31,-0.0208,0.861,0.134,-1.18,0.113,0.974
"A0A9D4WNN4_PEA","A0A9D4WNN4",0.966796885020401,0.701029447544455,0.138127787414064,0.996,0.841,0.327,FALSE,FALSE,FALSE,FALSE,0.0537,-0.498,1.84,-0.245,-0.191,-0.743,1.1
"A0A9D4WNN4_PEA.1","A0A9D4WNN4",0.904972894367525,0.533289088617501,0.837728541402311,0.996,0.723,0.923,FALSE,FALSE,FALSE,FALSE,-0.2,1.06,-0.307,-0.438,-0.638,0.619,0.312
"A0A9D4WNN6_PEA","A0A9D4WMN3",0.999107246304801,0.808770993552504,0.167936298769453,1,0.906,0.372,FALSE,FALSE,FALSE,FALSE,-0.00228,-0.495,2.68,-0.459,-0.462,-0.954,1.72
"A0A9D4WNN8_PEA","A0A9D4WNN8",0.959060343785182,0.399577770398423,0.828662208432779,0.996,0.602,0.919,FALSE,FALSE,FALSE,FALSE,0.0172,0.289,0.0649,-0.18,-0.163,0.109,0.174
"A0A9D4WNR5_PEA","A0A9D4WNR5",0.0687554647546665,0.350255959430035,0.943154955109393,0.655,0.558,0.974,FALSE,FALSE,FALSE,FALSE,0.729,0.345,-0.0229,-0.381,0.348,-0.0357,-0.0586
"A0A9D4WNR6_PEA","A0A9D4WNR6",0.160327758493637,0.775774305456298,0.908932539134428,0.783,0.887,0.957,FALSE,FALSE,FALSE,FALSE,1.72,0.329,0.118,-0.681,1.04,-0.352,-0.235
"A0A9D4WNY5_PEA","A0A9D4WNY5",0.800542698118944,0.0984253153827525,0.240531537595465,0.996,0.237,0.473,FALSE,FALSE,FALSE,FALSE,-0.376,-2.68,1.63,1.12,0.745,-1.56,0.0683
"A0A9D4WNY8_PEA","A0A9D4WNY8",0.400003278068464,0.881400291836014,0.126385557705091,0.921,0.941,0.309,FALSE,FALSE,FALSE,FALSE,1.17,0.202,-2,0.117,1.28,0.319,-1.68
"A0A9D4WP03_PEA","A0A9D4WP03",0.895089755493997,0.161559077561086,0.0213075353538254,0.996,0.335,0.0881,FALSE,FALSE,FALSE,FALSE,0.214,2.42,-3.99,-0.291,-0.0765,2.13,-1.86
"A0A9D4WP08_PEA","A0A9D4WP08",0.757101042768165,0.728454023867097,0.85496708236904,0.996,0.859,0.931,FALSE,FALSE,FALSE,FALSE,0.534,-0.6,0.282,0.105,0.639,-0.495,-0.214
"A0A9D4WP14_PEA","A0A9D4WP14",0.886279479789768,0.827202452091298,0.504616719558908,0.996,0.916,0.719,FALSE,FALSE,FALSE,FALSE,0.146,0.223,-0.619,0.00696,0.153,0.23,-0.388
"A0A9D4WP14_PEA.1","A0A9D4WP14",0.406818597239773,0.239824554810602,0.0946265116048575,0.925,0.436,0.254,FALSE,FALSE,FALSE,FALSE,-0.814,-1.18,-1.57,1.29,0.48,0.115,-1.46
"A0A9D4WP21_PEA","A0A9D4VLZ0",0.0389807517452351,0.82061935284448,0.981472956952088,0.565,0.913,0.991,FALSE,FALSE,FALSE,FALSE,2.94,0.281,-0.0257,-0.949,1.99,-0.668,-0.693
"A0A9D4WP21_PEA.1","A0A9D4WP21",0.935884648221497,0.277620917108132,0.483783522111176,0.996,0.479,0.701,FALSE,FALSE,FALSE,FALSE,0.0941,-1.32,0.744,0.491,0.585,-0.828,-0.084
"A0A9D4WP43_PEA","A0A9D4WLP7",0.283325521521556,0.608574954194979,0.100648840650471,0.872,0.781,0.265,FALSE,FALSE,FALSE,FALSE,-0.566,-0.262,0.814,0.0752,-0.49,-0.187,0.627
"A0A9D4WP94_PEA","A0A9D4W469",0.00691914165838158,0.0597081900784878,0.0698936194059191,0.336,0.165,0.207,FALSE,FALSE,FALSE,FALSE,1.95,1.19,1.02,-1.46,0.491,-0.268,0.75
"A0A9D4WP94_PEA.1","A0A9D4WP94",0.756782822947026,0.237373544570584,0.0106487498987867,0.996,0.433,0.0522,FALSE,FALSE,FALSE,FALSE,-0.368,1.46,-3.37,0.222,-0.146,1.69,-1.69
"A0A9D4WP98_PEA","A0A9D4WP98",0.931525923383828,0.991009837390908,0.882442474279757,0.996,0.996,0.945,FALSE,FALSE,FALSE,FALSE,0.111,-0.0146,-0.171,0.0243,0.136,0.00975,-0.161
"A0A9D4WPB3_PEA","A0A9D4WPB3",0.80237100647293,0.380330897311308,0.0213227685782021,0.996,0.586,0.0881,FALSE,FALSE,FALSE,FALSE,-0.211,0.758,-2.07,0.209,-0.00207,0.967,-1.1
"A0A9D4WPC5_PEA","A0A9D4WPC5",0.00540376521531717,0.0165901909243917,0.0267159121733398,0.317,0.0624,0.103,FALSE,FALSE,FALSE,FALSE,3.7,2.97,2.38,-3.28,0.424,-0.311,2.07
"A0A9D4WPD3_PEA","A0A9D4WPD3",0.900518201994122,0.256030190153056,0.0187048305973616,0.996,0.456,0.0799,FALSE,FALSE,FALSE,FALSE,0.0222,0.21,0.449,-0.243,-0.221,-0.033,0.416
